,Fiyat,İl,İlçe,İlan No,İlan Tarihi,Marka,Seri,Model,Yıl,Yakıt Tipi,Vites Tipi,Motor Hacmi,Motor Gücü,Kilometre,Boya-değişen,Kimden,Sağ Arka Çamurluk,Arka Kaput,Sol Arka Çamurluk,Sağ Arka Kapı,Sağ Ön Kapı,Tavan,Sol Arka Kapı,Sol Ön Kapı,Sağ Ön Çamurluk,Motor Kaputu,Sol Ön Çamurluk,Ön Tampon,Arka Tampon,URL
5056,149000,ANKARA,ÇANKAYA,17562953,25 Mayıs 2021,Fiat,Egea,1.4 Fire Street,2020,Benzin,Düz,1368,95,6600,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-street/sahibinden-fiat-egea-1-4-fire-street-2020-model-6600-kmde-ekstrali/17562953
5057,149000,ANKARA,YENİMAHALLE,16267189,23 Mayıs 2021,Fiat,Egea,1.6 E-Torq Urban,2016,LPG & Benzin,Otomatik,1598,110,160000,1 değişen,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-e-torq-urban/fiat-egea-otomatik-fiorino-bipper-nemo-minivan-takasli/16267189
5058,149000,İSTANBUL,ÜMRANİYE,17479217,07 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,10000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/6-bin-tl-ekstrali-garaj-arabasi/17479217
5059,149000,TRABZON,ARAKLI,17385374,18 Nisan 2021,Fiat,Egea,1.4 Fire Easy,2021,Benzin,Düz,1368,95,0,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/0-km-fiat-egea-1-4-fire-easy-95-hp/17385374
5060,149000,KOCAELİ,KARTEPE,17324662,08 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,6000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model-kocaeli/17324662
5061,149000,BİNGÖL,GENÇ,16476729,26 Mart 2021,Fiat,Egea,1.3 Multijet Urban,2017,Dizel,Düz,1248,95,76000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban/sahibinden-fiat-egea-1-3-multijet-urban-2017-model/16476729
5062,148900,ANKARA,KEÇİÖREN,17403380,21 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1400,100,11000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2020-model/17403380
5063,148800,İSTANBUL,TUZLA,17300122,04 Nisan 2021,Fiat,Egea,1.4 Fire Easy,2020,Benzin,Düz,1368,95,10900,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/ayricaligi-hisset-urban-plus-2020-model-ekstrali-dolunun-dolusu/17300122
5064,148500,ANKARA,SİNCAN,17605987,01 Haziran 2021,Fiat,Egea,1.4 Fire Easy,2020,Benzin,Düz,1368,95,1000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2020-model/17605987
5065,148500,DİYARBAKIR,YENİŞEHİR,17581149,28 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy Plus,2018,Dizel,Düz,1248,95,52000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-easy-plus/sahibinden-fiat-egea-1-3-multijet-easy-plus-2018-model/17581149
5066,148500,ANKARA,YENİMAHALLE,17572695,27 Mayıs 2021,Fiat,Egea,1.4 Fire Easy Stil,2021,Benzin,Düz,1400,100,3500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy-stil/sahibinden-fiat-egea-1-4-fire-easy-stil-2021-model/17572695
5067,148500,ÇANAKKALE,BİGA,17069933,02 Mayıs 2021,Fiat,Egea,1.3 Multijet Urban Plus,2017,Dizel,Düz,1248,95,51000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban-plus/sahibinden-fiat-egea-1-3-multijet-urban-plus-2017-model/17069933
5068,148500,ANKARA,ETİMESGUT,17248074,27 Mart 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,15500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17248074
5069,148500,ANKARA,MAMAK,15928675,19 Mart 2021,Fiat,Egea,1.4 Fire Easy Plus,2020,Benzin,Düz,1368,95,0,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy-plus/easy-sitil-paket/15928675
5070,148150,ERZURUM,PALANDÖKEN,17464178,03 Mayıs 2021,Fiat,Egea,1.4 Fire Mirror,2020,Benzin,Düz,1368,95,13000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-mirror/sahibinden-fiat-egea-1-4-fire-mirror-2020-model/17464178
5071,148000,ERZURUM,YAKUTİYE,17615745,02 Haziran 2021,Fiat,Egea,1.4 Fire Easy,2019,Benzin,Düz,1368,95,8400,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2019-model/17615745
5072,148000,ANKARA,MAMAK,17606556,01 Haziran 2021,Fiat,Egea,1.4 Fire Mirror,2019,Benzin,Düz,1368,95,14200,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-mirror/sahibinden-fiat-egea-1-4-fire-mirror-2019-model/17606556
5073,148000,KOCAELİ,DERİNCE,17597761,31 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,3600,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-acil-satilik/17597761
5074,148000,İSTANBUL,BAHÇELİEVLER,17593697,30 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,4500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2020-model/17593697
5075,148000,TEKİRDAĞ,ÇERKEZKÖY,17581176,28 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,14000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17581176
5076,148000,AYDIN,KUŞADASI,17554253,24 Mayıs 2021,Fiat,Egea,1.4 Fire Street,2019,Benzin,Düz,1368,95,3000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-street/sahibinden-fiat-egea-1-4-fire-street-2019-model/17554253
5077,148000,ANKARA,ÇANKAYA,17510589,16 Mayıs 2021,Fiat,Egea,1.4 Fire Lounge Plus,2016,Benzin,Düz,1368,95,67000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-lounge-plus/sahibinden-fiat-egea-1-4-fire-lounge-plus-2016-model-ankara/17510589
5078,148000,TEKİRDAĞ,ÇERKEZKÖY,16666557,23 Nisan 2021,Fiat,Egea,1.3 Multijet Urban,2017,Dizel,Düz,1248,95,52000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban/sahibinden-fiat-egea-1-3-multijet-urban-2017-model/16666557
5079,148000,ARDAHAN,MERKEZ,17339852,11 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,12000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/kazasiz-temiz-egea/17339852
5080,148000,ANKARA,KAHRAMANKAZAN,17334055,10 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,LPG & Benzin,Düz,1368,95,19000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model-ankara/17334055
5081,148000,KIRŞEHİR,MERKEZ,17325607,08 Nisan 2021,Fiat,Egea,1.3 Multijet Urban Plus,2016,Dizel,Düz,1248,95,46600,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban-plus/emekliden-sahibinden-fiat-egea-1-3-multijet-urban-plus-2016-model-hata-boya-tramer-yok/17325607
5082,147900,MUĞLA,MİLAS,17383252,18 Nisan 2021,Fiat,Egea,1.4 Fire Easy,2020,Benzin,Düz,1368,95,19000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2020-model/17383252
5083,147500,ANKARA,ETİMESGUT,17595119,30 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,4500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2020-model/17595119
5084,147500,MUŞ,BULANIK,17575788,27 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,15000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17575788
5085,147500,İSTANBUL,PENDİK,16335993,24 Mayıs 2021,Fiat,Egea,1.3 Multijet Urban,2018,Dizel,Düz,1248,95,72500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban/sahibinden-fiat-egea-1-3-multijet-urban-2018-model/16335993
5086,147500,MANİSA,SOMA,17529274,20 Mayıs 2021,Fiat,Egea,1.4 Fire Easy Stil,2020,Benzin,Düz,1400,100,1750,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy-stil/sifirdan-farksiz-artilari-cok-alan-kazanir-acil/17529274
5087,147500,DİYARBAKIR,BAĞLAR,17463595,03 Mayıs 2021,Fiat,Egea,1.4 Fire Easy,2020,LPG & Benzin,Düz,1368,95,13900,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/pazarlik-var-acil-sahibinden-lgpli-fiat-egea-1-4-fire-easy-2020-model-boyasiz-degisensiz-tramersiz/17463595
5088,147500,GAZİANTEP,ŞEHİTKAMİL,17380133,17 Nisan 2021,Fiat,Egea,1.4 Fire Easy,2020,LPG & Benzin,Düz,1368,95,11000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2020-model/17380133
5089,147500,İSTANBUL,ESENYURT,17365517,15 Nisan 2021,Fiat,Egea,1.4 Fire Street,2020,Benzin,Düz,1368,95,8500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-street/sahibinden-fiat-egea-1-4-fire-street-2020-model/17365517
5090,147500,İSTANBUL,BAŞAKŞEHİR,15073962,13 Nisan 2021,Fiat,Egea,1.4 Fire Urban,2017,Benzin,Düz,1368,95,2166,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban/sahibinden-fiat-egea-1-4-fire-urban-2017-model/15073962
5091,147500,KARS,MERKEZ,15255344,10 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,LPG & Benzin,Düz,1368,95,16000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/memurdan-2020-cikisli/15255344
5092,147500,AYDIN,KUŞADASI,17327667,08 Nisan 2021,Fiat,Egea,1.4 Fire Mirror,2018,Benzin,Düz,1368,95,86250,1 değişen,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-mirror/sahibinden-fiat-egea-1-4-fire-mirror-2018-model-2019-trafik-cikisli/17327667
5093,147500,İSTANBUL,SULTANGAZİ,16452526,22 Mart 2021,Fiat,Egea,1.6 Multijet Urban,2016,Dizel,Yarı Otomatik,1598,120,133000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-urban/sahibinden-fiat-egea-1-6-multijet-urban-2016-model/16452526
5094,147500,DÜZCE,AKÇAKOCA,17205470,21 Mart 2021,Fiat,Egea,1.3 Multijet Easy,2017,Dizel,Düz,1248,95,112000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-easy/sahibinden-fiat-egea-1-3-multijet-easy-2017-model-duzce/17205470
5095,147500,BALIKESİR,EDREMİT,16427749,20 Mart 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,14000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/16427749
5096,147300,GAZİANTEP,ŞAHİNBEY,17476649,06 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy,2019,Dizel,Düz,1248,95,60000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-easy/sahibinden-fiat-egea-1-3-multijet-easy-2019-model/17476649
5097,147000,ANTALYA,MANAVGAT,17017747,28 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy,2019,Dizel,Düz,1248,95,33000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-easy/sahibinden-fiat-egea-1-3-multijet-easy-2019-model/17017747
5098,147000,BİTLİS,MERKEZ,17527744,20 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,29400,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-hatsiz-boyasiz-tramersiz-fiat-egea-1-4-fire-urban-plus-2019-model/17527744
5099,147000,BURSA,OSMANGAZİ,17475558,06 Mayıs 2021,Fiat,Egea,1.3 Multijet Urban,2016,Dizel,Düz,1248,95,45900,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban/sahibinden-fiat-egea-1-3-multijet-urban-2016-model/17475558
5100,147000,İSTANBUL,ARNAVUTKÖY,17439650,28 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,23530,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17439650
5101,147000,RİZE,MERKEZ,17311008,06 Nisan 2021,Fiat,Egea,1.4 Fire Mirror,2019,Benzin,Düz,1368,95,40600,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-mirror/sahibinden-fiat-egea-1-4-fire-mirror-2019-model/17311008
5102,147000,HATAY,DÖRTYOL,17266404,30 Mart 2021,Fiat,Egea,1.4 Fire Mirror,2018,LPG & Benzin,Düz,1368,95,48000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-mirror/sahibinden-fiat-egea-1-4-fire-mirror-2018-model/17266404
5103,147000,ADANA,ÇUKUROVA,17232661,25 Mart 2021,Fiat,Egea,1.3 Multijet Easy,2019,Dizel,Düz,1248,95,30800,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-easy/sahibinden-fiat-egea-1-3-multijet-easy-2019-model/17232661
5104,147000,TOKAT,MERKEZ,17224218,24 Mart 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,15000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2020-model-tokat/17224218
5105,146900,OSMANİYE,MERKEZ,17621709,03 Haziran 2021,Fiat,Egea,1.4 Fire Easy,2020,LPG & Benzin,Düz,1368,95,8250,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/ilsaybinden-benzin-lpg-dolu-paket-tadinda/17621709
5106,146900,GAZİANTEP,ŞAHİNBEY,16975695,15 Nisan 2021,Fiat,Egea,1.4 Fire Easy Plus,2019,Benzin,Düz,1368,95,4000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy-plus/bakimi-bu-cumartesi-gaziantep-fiat-servisinde-yapildi-4bin-kmde-3-ocak-2020-trafige-cikisli-27kas/16975695
5107,146550,İSTANBUL,BAHÇELİEVLER,17385437,18 Nisan 2021,Fiat,Egea,1.4 Fire Easy Plus,2019,Benzin,Düz,1600,100,29168,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy-plus/sahibinden-fiat-egea-1-4-fire-easy-plus-2019-model/17385437
5108,146550,ÇANAKKALE,MERKEZ,17326479,08 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,LPG & Benzin,Düz,1368,95,16000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17326479
5109,146500,İZMİR,BORNOVA,17587811,29 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,7500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2020-model/17587811
5110,146500,KOCAELİ,ÇAYIROVA,17552855,24 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1400,100,8100,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2020-model/17552855
5111,146500,ADANA,ÇUKUROVA,17552610,24 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,22500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/saglikcidan-tertemizzz-egeaa/17552610
5112,146500,ERZURUM,OLTU,17439661,28 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,14200,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-urban-plus-2020-model-boyasiz-degisensiz-tramersiz/17439661
