,Fiyat,İl,İlçe,İlan No,İlan Tarihi,Marka,Seri,Model,Yıl,Yakıt Tipi,Vites Tipi,Motor Hacmi,Motor Gücü,Kilometre,Boya-değişen,Kimden,Sağ Arka Çamurluk,Arka Kaput,Sol Arka Çamurluk,Sağ Arka Kapı,Sağ Ön Kapı,Tavan,Sol Arka Kapı,Sol Ön Kapı,Sağ Ön Çamurluk,Motor Kaputu,Sol Ön Çamurluk,Ön Tampon,Arka Tampon,URL
5844,44950,İSTANBUL,BEYKOZ,17547659,22 Mayıs 2021,Volkswagen,Polo,1.6,1997,LPG & Benzin,Otomatik,1598,75,210000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6/1997-volkswagen-polo-1-6-benzin-lpg-otomatik/17547659
5845,44999,DENİZLİ,SARAYKÖY,17239045,26 Mayıs 2021,Volkswagen,Polo,1.6,1997,LPG & Benzin,Düz,1598,75,225000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6/galeri-turgay-dan-1997-model-volkswagen-polo-1-6-hb/17239045
5846,45000,HATAY,ANTAKYA,17529400,19 Mayıs 2021,Volkswagen,Polo,1.6 Classic,1997,LPG & Benzin,Düz,1595,100,226000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6-classic/galeriden-volkswagen-polo-1-6-classic-1997-model-hatay/17529400
5847,45000,KOCAELİ,GEBZE,16306723,17 Mayıs 2021,Volkswagen,Polo,1.6,1999,LPG & Benzin,Düz,1598,75,273000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6/ertas-otomotiv-gebze-1999-md-klimali-polo-1-6-8-valf-kisasureli/16306723
5848,45750,KONYA,MERAM,17538777,21 Mayıs 2021,Volkswagen,Polo,1.4 Sportline,1998,LPG & Benzin,Düz,1390,101,342000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-4-sportline/1998-1-4-16-valf-dohc-motor-cam-milasi/17538777
5849,45750,BURSA,OSMANGAZİ,17396689,19 Mayıs 2021,Volkswagen,Polo,1.6,1997,LPG & Benzin,Düz,1598,75,225000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6/galeriden-volkswagen-polo-1-6-1997-model-bursa/17396689
5850,45900,İZMİR,BUCA,17560467,25 Mayıs 2021,Volkswagen,Polo,1.6,1998,Benzin,Düz,1598,75,200000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6/acil-1998-volkswagen-polo-1-6-klima-open-air-acilir-tavan-firsat/17560467
5851,46000,KAHRAMANMARAŞ,DULKADİROĞLU,17525546,19 Mayıs 2021,Volkswagen,Polo,1.6 Sportline,1998,LPG & Benzin,Düz,1600,75,192125,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6-sportline/polo-stw-1-6-degisen-boya-yok-192km-orjinal/17525546
5852,46500,TRABZON,SÜRMENE,17458403,01 Mayıs 2021,Volkswagen,Golf,1.6 GL,1983,Dizel,Düz,1600,75,250000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-6-gl/dededen-toruna-tertemiz-masrafsiz/17458403
5853,46500,KÜTAHYA,TAVŞANLI,17410039,30 Nisan 2021,Volkswagen,Polo,1.6,1998,Benzin,Düz,1598,75,193000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6/1998-model-hatasiz-193-000km-sunroof/17410039
5854,46500,ÇANAKKALE,ÇAN,17336321,10 Nisan 2021,Volkswagen,Polo,1.6,1997,LPG & Benzin,Düz,1598,75,279000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6/feyza-otomotiv-den-1997-model-1-6-polo-hb/17336321
5855,46900,ANKARA,MAMAK,17326910,29 Mayıs 2021,Volkswagen,Golf,1.6 CL,1985,Dizel,Düz,1600,75,135000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-6-cl/sunroof-air-sifir-doseme-jant-lastik-turbo-dizel-mk2/17326910
5856,47000,TEKİRDAĞ,SÜLEYMANPAŞA,17219410,22 Mayıs 2021,Volkswagen,Polo,1.6 Classic,1999,LPG & Benzin,Düz,1595,100,185000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6-classic/galeriden-volkswagen-polo-1-6-classic-1999-model-tekirdag/17219410
5857,47000,İZMİR,KEMALPAŞA,15990792,18 Mayıs 2021,Volkswagen,Polo,1.6 Classic,1997,LPG & Benzin,Düz,1595,100,192000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6-classic/1997-polo-classic-100-luk-sifir-boyali-kusursuz-klimali/15990792
5858,47000,ANTALYA,KEPEZ,17012586,20 Nisan 2021,Volkswagen,Passat Variant,1.6 TDi Comfortline,1985,Dizel,Düz,1800,75,299990,12 boyalı,Galeriden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-variant-1-6-tdi-comfortline/1985-passat-variant-1-6-dizel-orjinal/17012586
5859,48000,ANKARA,KEÇİÖREN,17529736,19 Mayıs 2021,Volkswagen,Polo,1.6,1997,LPG & Benzin,Düz,1598,75,252000,"1 değişen, 10 boyalı",Galeriden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6/orjinal-bakimli-vw-polo-1-6-saunrouflu-ozel-plakali/17529736
5860,48500,DENİZLİ,MERKEZEFENDİ,17565794,25 Mayıs 2021,Volkswagen,Polo,1.6,1997,LPG & Benzin,Düz,1598,75,251000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6/galeriden-volkswagen-polo-1-6-1997-model-denizli/17565794
5861,48500,BURSA,YILDIRIM,15895794,21 Mayıs 2021,Volkswagen,Polo,1.6 Comfortline Classic,1999,LPG & Benzin,Yarı Otomatik,1600,125,220000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-6-comfortline-classic/1999-model-otomatik-sorunsuz-marafsiz-polo/15895794
5862,1970000,ŞANLIURFA,SURUÇ,17457000,01 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,Dizel,Yarı Otomatik,1598,105,220000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/galeriden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2013-model-sanliurfa/17457000
5863,1240000,ANKARA,AKYURT,17560511,25 Mayıs 2021,Volkswagen,Passat,2.0 TDi BlueMotion Highline,2020,Dizel,Yarı Otomatik,1968,240,0,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-2-0-tdi-bluemotion-highline/en-dolusu-fulu-volkswagen-passat-2-0-tdi-bluemotion-highline-2020-model-ankara/17560511
5864,969750,İSTANBUL,AVCILAR,15138989,27 Mayıs 2021,Volkswagen,Arteon,2.0 TDI R Line,2020,Dizel,Yarı Otomatik,1968,240,5200,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-r-line/ozlertas-auto-dan-vw-arteon-2-0-tdi-r-line-240-hp-bayi-cikisli/15138989
5865,885000,MERSİN,TARSUS,17197212,19 Mayıs 2021,Volkswagen,Arteon,2.0 TDI R Line,2017,Dizel,Yarı Otomatik,1968,240,77000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-r-line/ilk-sahibinden-boyasiz-150-bin-tl-ektra-ozellik-opsionlu/17197212
5866,754950,BURSA,YILDIRIM,17571882,28 Mayıs 2021,Volkswagen,Arteon,2.0 TDI R Line,2020,Dizel,Otomatik,2000,250,22000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-r-line/2020arteonboyasizilkel2-0tdi240hp4x4icdis-r-line20-jant/17571882
5867,730000,EDİRNE,MERKEZ,17092121,03 Mayıs 2021,Volkswagen,Arteon,2.0 TDI Elegance,2019,Dizel,Yarı Otomatik,1968,240,11000,1 boyalı,Galeriden,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-elegance/2019-vw-arteon-2-0-tdi-dsg-4x4-240-hp-elagence-11-000-km-ekolde/17092121
5868,699000,İSTANBUL,ESENYURT,17539723,26 Mayıs 2021,Volkswagen,Passat,2.0 TDi BlueMotion Business,2021,Dizel,Yarı Otomatik,2000,150,0,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-2-0-tdi-bluemotion-business/0-km-cam-tavanli-business-r-line-2021-model-150-hp-passat/17539723
5869,685000,İSTANBUL,ESENYURT,17472963,11 Mayıs 2021,Volkswagen,Arteon,2.0 TDI R Line,2019,Dizel,Yarı Otomatik,1968,240,12500,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-r-line/ozgur-motors-2019-model-2020-cikisli-arteon-r-line/17472963
5870,670000,BALIKESİR,EDREMİT,16156695,15 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,100,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/2020-yeni-logo-yeni-klima-deri-koltuk-passat-1-6-tdi-elegance/16156695
5871,650000,ANTALYA,KUMLUCA,17573441,27 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion R Line,2018,Dizel,Yarı Otomatik,1598,120,70000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-r-line/2018-model-volkswagen-passat-1-6-tdi-r-line-boyasiz/17573441
5872,648000,İSTANBUL,ESENYURT,16015709,20 Mayıs 2021,Volkswagen,Arteon,2.0 TDI Elegance,2017,Dizel,Yarı Otomatik,1968,240,39500,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-elegance/cagatay-auto-2017-vw-arteon-c-tavan-hayalt-hafiza-240-hp-4wd/16015709
5873,645000,BALIKESİR,EDREMİT,14404460,08 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,0,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/2020-model-volkswagen-passat-1-6-tdi-elegance-cam-tavanli-sifir/14404460
5874,630000,ANKARA,ÇANKAYA,17561905,25 Mayıs 2021,Volkswagen,Passat,2.0 TDi BlueMotion Elegance,2020,Dizel,Yarı Otomatik,2000,150,16000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-2-0-tdi-bluemotion-elegance/2020-passat-elegance-2-0-tdi-hatasiz-boyasiz-16000kmde/17561905
5875,630000,BALIKESİR,EDREMİT,17445977,29 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,400,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/2020-model-volkswagen-passat-1-6-dizel-otomatik-elegance-sifir/17445977
5876,600000,ÇANAKKALE,MERKEZ,17361425,14 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,250,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/2020-model-volkswagen-passat-1-6-tdi-elegance-cam-tavan/17361425
5877,595000,MARDİN,ARTUKLU,17579963,28 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion R Line,2020,Dizel,Yarı Otomatik,1600,125,13000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-r-line/demir-auto-guvencesiyle-r-line-passat/17579963
5878,595000,ESKİŞEHİR,ODUNPAZARI,16640864,06 Nisan 2021,Volkswagen,Arteon,2.0 TDI R Line,2017,Dizel,Yarı Otomatik,1968,240,96000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-r-line/2017-vw-arteon-r-line-4-motion-240-bg/16640864
5879,582500,ŞANLIURFA,HALİLİYE,17455017,01 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion R Line,2020,Dizel,Otomatik,1600,125,0,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-r-line/karataslardan-0-km-2020-passat-1-6-tdi-r-line-19-jant-ici-bej/17455017
5880,580000,MANİSA,ŞEHZADELER,17390756,19 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,4000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/hatasiz-ilk-sahibinden/17390756
5881,578500,İSTANBUL,BAĞCILAR,17520558,21 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion R Line,2020,Dizel,Yarı Otomatik,1598,120,0,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-r-line/galeriden-volkswagen-passat-1-6-tdi-bluemotion-r-line-2020-model-istanbul/17520558
5882,565000,ADANA,ÇUKUROVA,17505710,15 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion R Line,2020,Dizel,Yarı Otomatik,1600,125,17500,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-r-line/2020-vw-passat-1-6-tdi-ic-dis-r-line-hatasiz-tr-de-tek-ful-full/17505710
5883,565000,BALIKESİR,EDREMİT,17354867,13 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,271,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/edremit-hatasiz-sadece-271-kmde-passat-1-6-tdi-bmt-elegance-dsg/17354867
5884,565000,İSTANBUL,ATAŞEHİR,16699342,06 Nisan 2021,Volkswagen,Golf,2.0 TSi R 4Motion,2016,Benzin,Yarı Otomatik,2000,500,41000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-2-0-tsi-r-4motion/encar-dan-vw-golf-2-0-tsi-r-4motion-stage-3-500hp/16699342
5885,564900,SAMSUN,BAFRA,17392461,05 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,0,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/guven-otomotivden-2020-model-0-km-yeni-logo-yeni-klima-passat/17392461
5886,560000,ANTALYA,ALANYA,17581001,28 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,80,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/2020-passat-1-6-tdi-bmt-elegance-yeni-logo-hayalet-pan-ac-tav/17581001
5887,560000,MERSİN,ERDEMLİ,17469213,04 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,40,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/emre-otomotiv-2020-model-0-km-elegance-yeni-logo/17469213
5888,559500,KOCAELİ,GEBZE,15204353,29 Mayıs 2021,Volkswagen,Arteon,2.0 TDI Elegance,2017,Dizel,Yarı Otomatik,1968,240,43000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-elegance/piranlar-volkswagen-arteon-2-0-tdi-240-hp-4-motion-hatasiz-2017/15204353
5889,555000,İSTANBUL,TUZLA,15912116,21 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,80,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/ayz-garage-okm-direksiyon-isitma-florence/15912116
5890,555000,ADANA,ÇUKUROVA,17534288,20 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion R Line,2020,Dizel,Yarı Otomatik,1600,125,5900,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-r-line/ada-gallery-den-volkswagen-passat-1-6-tdi-bluemotion-r-line-2020-full-full/17534288
5891,550000,DİYARBAKIR,BAĞLAR,17475922,06 Mayıs 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,0,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/oz-surkent-oto-dan-2020-passat-0-km-ici-bej-yeni-logo-18-kdv/17475922
5892,550000,BATMAN,MERKEZ,17094837,04 Mayıs 2021,Volkswagen,Arteon,2.0 TDI Elegance,2017,Dizel,Yarı Otomatik,1968,150,68000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-elegance/celik-motors-emsalsiz-hatasiz-arteon/17094837
5893,550000,ANKARA,YENİMAHALLE,17275728,31 Mart 2021,Volkswagen,Passat,1.6 TDi BlueMotion R Line,2021,Dizel,Yarı Otomatik,1598,120,3000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-r-line/galeriden-volkswagen-passat-1-6-tdi-bluemotion-r-line-2021-model-ankara/17275728
5894,549000,İSTANBUL,ATAŞEHİR,16203935,15 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,250,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/2020-sifir-elegans-full-full-dolu-donanimli-ozel-siparis/16203935
5895,545000,ANTALYA,ALANYA,17355078,13 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion,2020,Dizel,Yarı Otomatik,1600,125,836,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion/2020-passat-cift-navigasyon-elektrkli-bagaj-cam-tvn-hayalet-ekrn/17355078
5896,541750,İSTANBUL,ATAŞEHİR,17293000,03 Nisan 2021,Volkswagen,Arteon,2.0 TDI Elegance,2017,Dizel,Yarı Otomatik,1968,150,41500,1 boyalı,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-elegance/kazasiz-sadece41bin-km-camtavan-kayarled-buyukekran-carplay/17293000
